# Time (s), Angle of Attack (°), Mach Number, Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), X (m), Y (m), Z (m), Latitude (°), Longitude (°), Pressure (Pa), Ax (m/s²), Ay (m/s²), Az (m/s²), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Aerodynamic Drag Force (N), thrust Power (W), Reynolds Number
1.280000,0.964741,0.208165,70.257507,64.318482,2.748460,-2.437837,204.019902,39.390028,-8.289258,100000.000000,8.302177,7.063431,63.388082,-0.036478,-0.017892,-0.000000,21.265575,135108.206072,638024.998268
1.290000,0.683595,0.210053,70.892422,64.400622,2.801883,-2.467049,204.723020,39.390028,-8.289257,100000.000000,8.447312,7.500974,63.402038,-0.064211,0.039570,0.000000,21.634044,136430.321665,643809.848632
1.300000,0.417773,0.211942,71.527555,64.483239,2.856150,-2.495510,205.432478,39.390028,-8.289257,100000.000000,8.593139,7.940211,63.412926,-0.092386,0.098110,-0.000000,22.005779,137754.669183,649601.847718
1.310000,0.213478,0.213834,72.162892,64.566246,2.911277,-2.523178,206.148278,39.390027,-8.289256,100000.000000,8.739449,8.380472,63.420736,-0.120963,0.157654,-0.000000,22.380776,139081.221889,655400.755030
1.320000,0.267788,0.215729,72.798419,64.649620,2.967278,-2.550007,206.870419,39.390027,-8.289255,100000.000000,8.886115,8.821313,63.425506,-0.149888,0.218094,0.000000,22.759017,140409.955307,661206.330771
1.330000,0.499463,0.217625,73.434125,64.733444,3.024168,-2.575954,207.598903,39.390027,-8.289255,100000.000000,9.032935,9.262024,63.427437,-0.179119,0.279347,-0.000000,23.140488,141740.847365,667018.344053
1.340000,0.752026,0.219523,74.070000,64.817608,3.081961,-2.600975,208.333730,39.390027,-8.289254,100000.000000,9.179741,9.702048,63.426532,-0.208599,0.341301,0.000000,23.525176,143073.879224,672836.573244
1.350000,1.006914,0.221423,74.706035,64.902165,3.140672,-2.625026,209.074899,39.390026,-8.289253,100000.000000,9.326327,10.140672,63.423004,-0.238280,0.403857,-0.000000,23.913063,144409.033575,678660.800065
1.360000,1.258668,0.223326,75.342221,64.987072,3.200315,-2.648063,209.822411,39.390026,-8.289253,100000.000000,9.472491,10.577208,63.416986,-0.268106,0.466906,-0.000000,24.304138,145746.297776,684490.822057
1.370000,1.505731,0.225229,75.978555,65.072358,3.260906,-2.670043,210.576264,39.390026,-8.289252,100000.000000,9.618137,11.011279,63.408635,-0.298002,0.530291,-0.000000,24.698384,147085.661799,690326.446004
1.380000,1.747174,0.227135,76.615032,65.157948,3.322459,-2.690921,211.336458,39.390026,-8.289251,100000.000000,9.762955,11.441864,63.398159,-0.327923,0.593928,0.000000,25.095789,148427.119137,696167.491096
1.390000,1.982412,0.229043,77.251651,65.243782,3.384987,-2.710655,212.102992,39.390026,-8.289251,100000.000000,9.906784,11.868403,63.385706,-0.357800,0.657670,-0.000000,25.496339,149770.667106,702013.786664
1.400000,2.210986,0.230952,77.888411,65.329847,3.448507,-2.729202,212.875865,39.390025,-8.289250,100000.000000,10.049439,12.290237,63.371506,-0.387562,0.721376,-0.000000,25.900022,151116.306898,707865.177595
1.410000,2.432473,0.232862,78.525314,65.416166,3.513032,-2.746517,213.655074,39.390025,-8.289249,100000.000000,10.190783,12.706849,63.355810,-0.417124,0.784868,-0.000000,26.306823,152464.040409,713721.503142
1.420000,2.646548,0.234775,79.162366,65.502715,3.578577,-2.762561,214.440619,39.390025,-8.289248,100000.000000,10.330491,13.117158,63.338984,-0.446443,0.848059,-0.000000,26.716734,153813.880720,719582.658842
1.430000,2.852879,0.236689,79.799574,65.589391,3.645154,-2.777294,215.232498,39.390025,-8.289248,100000.000000,10.468431,13.520689,63.321174,-0.475430,0.910766,-0.000000,27.129743,155165.842562,725448.536901
1.440000,3.051163,0.238604,80.436947,65.676151,3.712779,-2.790676,216.030709,39.390025,-8.289247,100000.000000,10.604399,13.916727,63.302672,-0.504013,0.972839,-0.000000,27.545843,156519.944458,731319.047455
1.450000,3.241125,0.240521,81.074497,65.762973,3.781462,-2.802670,216.835251,39.390025,-8.289246,100000.000000,10.738235,14.304689,63.283764,-0.532112,1.034112,-0.000000,27.965024,157876.209954,737194.125359
1.460000,3.422426,0.242439,81.712238,65.849864,3.851219,-2.813232,217.646121,39.390025,-8.289245,100000.000000,10.869740,14.683858,63.264822,-0.559639,1.094398,0.000000,28.387278,159234.664885,743073.691160
1.470000,3.594810,0.244359,82.350185,65.936708,3.922064,-2.822326,218.463317,39.390025,-8.289244,100000.000001,10.998617,15.053259,63.246180,-0.586534,1.153574,0.000000,28.812600,160595.343755,748957.718422
1.480000,3.758009,0.246280,82.988359,66.023462,3.994008,-2.829914,219.286838,39.390025,-8.289244,99999.999996,11.124768,15.412496,63.228095,-0.612696,1.211428,-0.000000,29.240985,161958.284326,754846.184859
1.490000,3.911773,0.248203,83.626780,66.110075,4.067065,-2.835962,220.116682,39.390024,-8.289243,100000.000017,11.247973,15.760808,63.210933,-0.638049,1.267795,-0.000000,29.672429,163323.528817,760739.088900
1.500000,4.055860,0.250127,84.265472,66.196563,4.141246,-2.840433,220.952846,39.390024,-8.289242,100000.000000,11.368003,16.097400,63.195151,-0.662516,1.322516,-0.000000,30.106930,164691.125415,766636.450239
1.510000,4.190045,0.252052,84.904462,66.282755,4.216565,-2.843295,221.795331,39.390024,-8.289241,100000.000252,11.484695,16.421710,63.180954,-0.686007,1.375400,-0.000000,30.544487,166061.127087,772538.308630
1.520000,4.314112,0.253979,85.543779,66.368622,4.293031,-2.844514,222.644133,39.390024,-8.289240,99999.985519,11.597885,16.733151,63.168700,-0.708436,1.426261,0.000000,30.985098,167433.590685,778444.642932
1.530000,4.427876,0.255908,86.183452,66.454174,4.370658,-2.844061,223.499253,39.390024,-8.289239,100000.057724,11.707375,17.031022,63.158839,-0.729724,1.474921,-0.000000,31.428790,168808.578069,784356.027425
1.540000,4.531105,0.257838,86.823516,66.539303,4.449455,-2.841904,224.360688,39.390024,-8.289238,99999.790471,11.812890,17.314562,63.151726,-0.749785,1.521359,-0.000000,31.875461,170186.156170,790270.463451
1.550000,4.623809,0.259769,87.464006,66.623910,4.529434,-2.838017,225.228438,39.390024,-8.289237,100000.731135,11.914307,17.583283,63.147627,-0.768546,1.565312,-0.000000,32.325494,171566.396091,796195.649848
1.560000,4.704676,0.261706,88.104959,66.708058,4.610603,-2.832371,226.102504,39.390025,-8.289236,99992.669394,12.011524,17.836618,63.146998,-0.785854,1.606439,-0.000000,32.776407,172949.372719,802081.556706
1.570000,4.774335,0.263645,88.746415,66.791632,4.692974,-2.824941,226.982884,39.390025,-8.289235,99982.170620,12.104128,18.073717,63.150241,-0.801689,1.644250,-0.000000,33.229749,174335.166509,807959.958779
1.580000,4.833002,0.265585,89.388416,66.874511,4.776556,-2.815704,227.869579,39.390025,-8.289234,99972.043633,12.192024,18.294168,63.157566,-0.815986,1.678712,-0.000000,33.686199,175723.861678,813844.667489
1.590000,4.880529,0.267528,90.031003,66.956670,4.861356,-2.804638,228.762590,39.390025,-8.289233,99961.761072,12.275227,18.497695,63.169215,-0.828656,1.709901,-0.000000,34.145641,177115.543272,819733.274178
1.600000,4.916860,0.269472,90.674221,67.038103,4.947384,-2.791722,229.661918,39.390025,-8.289232,99951.418873,12.353543,18.683683,63.185578,-0.839633,1.737687,-0.000000,34.608107,178510.299417,825626.415792
1.610000,4.941947,0.271418,91.318114,67.118665,5.034648,-2.776939,230.567564,39.390025,-8.289231,99941.002769,12.426847,18.851727,63.206811,-0.848844,1.761906,-0.000000,35.073605,179908.220883,831524.202809
1.620000,4.955766,0.273366,91.962727,67.198391,5.123154,-2.760270,231.479531,39.390025,-8.289230,99930.513769,12.495024,19.001433,63.233248,-0.856221,1.782406,-0.000000,35.542146,181309.400009,837426.826721
1.630000,4.958319,0.275317,92.608107,67.277187,5.212909,-2.741701,232.397822,39.390025,-8.289229,99919.952214,12.557960,19.132440,63.265056,-0.861698,1.799036,0.000000,36.013743,182713.930743,843334.483250
1.640000,4.949627,0.277269,93.254300,67.355050,5.303920,-2.721219,233.322439,39.390026,-8.289228,99909.317823,12.615501,19.244311,63.302515,-0.865221,1.811672,-0.000000,36.488410,184121.908320,849247.370554
1.650000,4.929739,0.279224,93.901352,67.431873,5.396193,-2.698812,234.253386,39.390026,-8.289227,99898.610649,12.667554,19.336768,63.345718,-0.866730,1.820180,-0.000000,36.966160,185533.428389,855165.690381
1.660000,4.898729,0.281181,94.549311,67.507683,5.489732,-2.674473,235.190668,39.390026,-8.289226,99887.830611,12.714034,19.409550,63.394874,-0.866175,1.824437,-0.000000,37.447009,186948.586569,861089.644450
1.670000,4.856694,0.283141,95.198222,67.582496,5.584543,-2.648192,236.134290,39.390026,-8.289225,99876.977662,12.754862,19.462434,63.450145,-0.863508,1.824330,-0.000000,37.930969,188367.478408,867019.435647
1.680000,4.803760,0.285103,95.848131,67.656223,5.680629,-2.619965,237.084256,39.390026,-8.289224,99866.051735,12.789919,19.495171,63.511581,-0.858689,1.819768,-0.000000,38.418057,189790.198406,872955.263310
1.690000,4.740077,0.287067,96.499083,67.728822,5.777994,-2.589789,238.040574,39.390027,-8.289223,99855.052760,12.819153,19.507632,63.579202,-0.851683,1.810657,-0.000000,38.908285,191216.839282,878897.320602
1.700000,4.665823,0.289034,97.151122,67.800314,5.876641,-2.557663,239.003250,39.390027,-8.289222,99843.980660,12.842507,19.499714,63.653073,-0.842460,1.796920,-0.000000,39.401670,192647.491523,884845.792945
1.710000,4.581204,0.291004,97.804288,67.870652,5.976572,-2.523586,239.972291,39.390027,-8.289220,99832.835350,12.859928,19.471350,63.733148,-0.830996,1.778493,-0.000000,39.898223,194082.242242,890800.853369
1.720000,4.486449,0.292976,98.458621,67.939863,6.077789,-2.487563,240.947705,39.390028,-8.289219,99821.616737,12.871384,19.422529,63.819416,-0.817275,1.755322,-0.000000,40.397958,195521.175743,896762.665663
1.730000,4.381820,0.294952,99.114162,68.008058,6.180294,-2.449597,241.929502,39.390028,-8.289218,99810.324722,12.876870,19.353279,63.911914,-0.801286,1.727369,0.000000,40.900851,196964.373968,902731.386573
1.740000,4.267600,0.296930,99.770945,68.075175,6.284086,-2.409697,242.917690,39.390028,-8.289217,99798.959200,12.876363,19.263790,64.010430,-0.783021,1.694604,0.000000,41.407147,198411.914887,908707.159709
1.750000,4.144104,0.298910,100.429005,68.141246,6.389165,-2.367870,243.912278,39.390029,-8.289216,99787.520056,12.869871,19.154136,64.114857,-0.762489,1.657028,-0.000000,41.915916,199863.871303,914690.109934
1.760000,4.011671,0.300894,101.088372,68.206024,6.495531,-2.324128,244.913279,39.390029,-8.289214,99776.007170,12.857368,19.024477,64.224754,-0.739703,1.614646,-0.000000,42.433933,201320.308067,920680.331580
1.770000,3.870667,0.302881,101.749072,68.269625,6.603183,-2.278484,245.920702,39.390030,-8.289213,99764.420417,12.838907,18.875116,64.339989,-0.714681,1.567479,-0.000000,42.960317,202781.282541,926677.891082
1.780000,3.721486,0.304870,102.411128,68.332122,6.712119,-2.230952,246.934559,39.390030,-8.289212,99752.759664,12.814514,18.706227,64.460408,-0.687461,1.515588,-0.000000,43.490521,204246.847364,932682.839501
1.790000,3.564544,0.306863,103.074563,68.393921,6.822337,-2.181550,247.954862,39.390030,-8.289211,99741.024771,12.784359,18.518535,64.586008,-0.658061,1.458995,-0.000000,44.024214,205717.052733,938695.224738
1.800000,3.400285,0.308858,103.739396,68.454851,6.933832,-2.130296,248.981623,39.390031,-8.289209,99729.215595,12.748473,18.312333,64.716316,-0.626536,1.397795,-0.000000,44.561459,207191.943255,944715.077631
1.810000,3.229175,0.310857,104.405642,68.514956,7.046603,-2.077211,250.014856,39.390031,-8.289208,99717.331986,12.706954,18.088118,64.851003,-0.592941,1.332084,-0.000000,45.102251,208671.555652,950742.401377
1.820000,3.051705,0.312858,105.073312,68.574349,7.160644,-2.022317,251.054575,39.390032,-8.289207,99705.373790,12.659930,17.846474,64.989776,-0.557339,1.261976,-0.000000,45.646592,210155.918844,956777.172395
1.830000,2.868389,0.314862,105.742416,68.633061,7.275951,-1.965639,252.100792,39.390032,-8.289205,99693.340845,12.607536,17.588044,65.132234,-0.519803,1.187604,-0.000000,46.194483,211645.054489,962819.343532
1.840000,2.679762,0.316870,106.412956,68.691185,7.392519,-1.907202,253.153523,39.390033,-8.289204,99681.232989,12.549923,17.313484,65.278033,-0.480417,1.109127,-0.000000,46.745920,213138.977703,968868.847717
1.850000,2.486379,0.318880,107.084935,68.748863,7.510342,-1.847034,254.212781,39.390033,-8.289203,99669.050055,12.487258,17.023480,65.426873,-0.439278,1.026727,-0.000000,47.300898,214637.697397,974925.599409
1.860000,2.288816,0.320893,107.758350,68.806250,7.629413,-1.785164,255.278583,39.390034,-8.289201,99656.791870,12.419830,16.719229,65.578314,-0.396465,0.940556,-0.000000,47.859412,216141.216024,980989.495893
1.870000,2.087667,0.322909,108.433196,68.863276,7.749726,-1.721622,256.350942,39.390035,-8.289200,99644.458260,12.347781,16.401361,65.731868,-0.352103,0.850857,-0.000000,48.421452,217649.528198,987060.410512
1.880000,1.883544,0.324928,109.109464,68.920069,7.871275,-1.656440,257.429874,39.390035,-8.289198,99632.049050,12.271369,16.070895,65.887144,-0.306308,0.757857,-0.000000,48.987007,219162.621241,993138.194944
1.890000,1.677076,0.326949,109.787140,68.976701,7.994050,-1.589651,258.515395,39.390036,-8.289197,99619.564061,12.190843,15.728811,66.043722,-0.259211,0.661812,-0.000000,49.556065,220680.475610,999222.681522
1.900000,1.468914,0.328974,110.466209,69.033283,8.118044,-1.521289,259.607520,39.390036,-8.289196,99607.003112,12.106505,15.376263,66.201188,-0.210946,0.562987,-0.000000,50.128609,222203.065971,1005313.688691
1.910000,1.259730,0.331001,111.146653,69.089956,8.243249,-1.451389,260.706266,39.390037,-8.289194,99594.366022,12.018593,15.014117,66.359263,-0.161674,0.461705,-0.000000,50.704624,223730.361471,1011411.021452
1.920000,1.050225,0.333030,111.828452,69.146821,8.369656,-1.379988,261.811647,39.390038,-8.289193,99581.652610,11.927552,14.644055,66.517426,-0.111522,0.358218,-0.000000,51.284093,225262.325405,1017514.484690
1.930000,0.841151,0.335062,112.511583,69.203925,8.497255,-1.307123,262.923681,39.390038,-8.289191,99568.862694,11.833661,14.267095,66.675316,-0.060665,0.252883,-0.000000,51.866997,226798.999270,1023623.864702
1.940000,0.633472,0.337096,113.196019,69.261143,8.626038,-1.232832,264.042381,39.390039,-8.289190,99555.996092,11.737251,13.884504,66.832353,-0.009273,0.146042,-0.000000,52.453314,228339.816206,1029738.933439
1.950000,0.428298,0.339133,113.881735,69.319246,8.755995,-1.157151,265.167765,39.390040,-8.289188,99543.052624,11.638801,13.497736,66.988859,0.042475,0.038058,-0.000000,53.043025,229886.824355,1035859.478699
1.960000,0.230353,0.341172,114.568695,69.376034,8.887115,-1.080121,266.299848,39.390040,-8.289187,99530.032110,11.538387,13.107844,67.142268,0.094399,-0.070697,-0.000000,53.636102,231432.657260,1041985.214970
1.970000,0.082331,0.343214,115.256890,69.438816,9.019389,-1.001781,267.438645,39.390041,-8.289185,99516.934371,11.437417,12.717240,67.299379,0.146296,-0.179811,-0.000000,54.232541,233001.027294,1048116.099186
1.980000,0.200106,0.345257,115.946026,69.442071,9.152807,-0.922168,268.584171,39.390042,-8.289183,99503.759245,11.326969,12.317188,67.395756,0.197990,-0.288918,-0.000000,54.832091,234379.490538,1054249.552850
1.990000,0.388753,0.347300,116.635684,69.417788,9.287357,-0.841324,269.736436,39.390042,-8.289182,99490.506607,11.212176,11.914648,67.462267,0.249269,-0.397580,-0.000000,55.434384,235694.329081,1060381.866965
2.000000,0.575870,0.349343,117.325620,69.393828,9.423029,-0.759289,270.895448,39.390043,-8.289180,99477.176371,11.097490,11.515582,67.525850,0.299933,-0.505379,-0.000000,56.039204,237009.717243,1066510.942887
2.010000,0.759135,0.351385,118.015765,69.370415,9.559811,-0.676101,272.061213,39.390044,-8.289179,99463.768464,10.983405,11.121554,67.586466,0.349770,-0.611875,-0.000000,56.646488,238324.509163,1072636.259583
2.020000,0.936966,0.353426,118.706104,69.347600,9.697691,-0.591801,273.233737,39.390045,-8.289177,99450.282818,10.870391,10.734089,67.643947,0.398569,-0.716624,-0.000000,57.256221,239638.748743,1078757.789727
2.030000,1.108444,0.355467,119.396620,69.325437,9.836658,-0.506428,274.413025,39.390045,-8.289176,99436.719371,10.758932,10.354726,67.698163,0.446115,-0.819176,-0.000000,57.868388,240952.429790,1084875.510047
2.040000,1.272920,0.357507,120.087287,69.303875,9.976701,-0.420019,275.599084,39.390046,-8.289174,99423.078062,10.649482,9.984925,67.748925,0.492206,-0.919100,-0.000000,58.482968,242265.483378,1090989.328576
2.050000,1.429775,0.359547,120.778078,69.282926,10.117809,-0.332611,276.791917,39.390047,-8.289172,99409.358833,10.542524,9.626198,67.796131,0.536628,-1.015940,-0.000000,59.099934,243577.856807,1097099.124101
2.060000,1.578458,0.361585,121.468961,69.262579,10.259972,-0.244241,277.991530,39.390048,-8.289171,99395.561630,10.438541,9.280057,67.839681,0.579165,-1.109237,-0.000000,59.719264,244889.487349,1103204.782333
2.070000,1.718457,0.363623,122.159908,69.242801,10.403178,-0.154943,279.197927,39.390049,-8.289169,99381.686402,10.337989,8.947897,67.879501,0.619619,-1.198568,-0.000000,60.340934,246200.318332,1109306.210877
2.080000,1.849294,0.365661,122.850894,69.223622,10.547418,-0.064749,280.411111,39.390049,-8.289167,99367.733104,10.241340,8.631145,67.915595,0.657789,-1.283494,-0.000000,60.964925,247510.296333,1115403.343444
2.090000,1.970525,0.367697,123.541892,69.204920,10.692682,0.026308,281.631088,39.390050,-8.289166,99353.701693,10.149025,8.331116,67.947853,0.693484,-1.363602,-0.000000,61.591219,248819.371602,1121496.135411
2.100000,2.081753,0.369733,124.232882,69.186705,10.838961,0.118197,282.857859,39.390051,-8.289164,99339.592133,10.061496,8.049148,67.976302,0.726510,-1.438470,-0.000000,62.219802,250127.498359,1127584.570524
2.110000,2.182617,0.371768,124.923841,69.168894,10.986247,0.210892,284.091427,39.390052,-8.289162,99325.404391,9.979175,7.786493,68.000901,0.756686,-1.507699,-0.000000,62.850661,251434.634953,1133668.656860
2.120000,2.272794,0.373802,125.614751,69.151487,11.134530,0.304366,285.331796,39.390053,-8.289160,99311.138439,9.902469,7.544310,68.021708,0.783846,-1.570917,-0.000000,63.483786,252740.743276,1139748.421993
2.130000,2.352005,0.375835,126.305595,69.134419,11.283804,0.398594,286.578967,39.390054,-8.289159,99296.794254,9.831759,7.323701,68.038723,0.807828,-1.627767,-0.000000,64.119170,254045.789363,1145823.917616
2.140000,2.420012,0.377868,126.996357,69.117597,11.434060,0.493555,287.832942,39.390054,-8.289157,99282.371814,9.767392,7.125644,68.051932,0.828490,-1.677922,-0.000000,64.756806,255349.742575,1151895.214281
2.150000,2.476626,0.379900,127.687025,69.100965,11.585294,0.589228,289.093721,39.390055,-8.289155,99267.871106,9.709724,6.951143,68.061341,0.845681,-1.721043,-0.000000,65.396692,256652.574933,1157962.397716
2.160000,2.521701,0.381932,128.377585,69.084566,11.737499,0.685597,290.361307,39.390056,-8.289153,99253.292119,9.659063,6.800999,68.067071,0.859289,-1.756864,-0.000000,66.038825,257954.262586,1164025.574957
2.170000,2.555140,0.383963,129.068027,69.068279,11.890669,0.782647,291.635700,39.390057,-8.289152,99238.634845,9.615679,6.675949,68.069065,0.869205,-1.785125,-0.000000,66.683207,259254.784538,1170084.867499
2.180000,2.576897,0.385993,129.758341,69.052020,12.044802,0.880364,292.916899,39.390058,-8.289150,99223.899282,9.579807,6.576600,68.067298,0.875338,-1.805609,-0.000000,67.329839,260554.121708,1176140.406119
