# Time (s), Angle of Attack (°), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), X (m), Y (m), Z (m), Latitude (°), Longitude (°), Pressure (Pa), Ax (m/s²), Ay (m/s²), Az (m/s²), Aerodynamic Drag Force (N), thrust Power (W)
7.600000,0.017014,207.807330,16.135225,199.978965,194.142110,1413.352238,39.391796,-8.286962,86853.249781,-1.249336,-1.524972,-16.014341,145.313683,0.000000
7.640000,0.012658,207.168438,16.090581,201.423423,195.645160,1421.385684,39.391810,-8.286946,86769.593098,-1.253285,-1.509882,-15.970483,144.323033,-0.000000
7.680000,0.008949,206.531356,16.046041,202.865874,197.145793,1429.393576,39.391823,-8.286929,86686.202510,-1.258519,-1.495296,-15.926571,143.339295,-0.000000
7.720000,0.007892,205.896073,16.001692,204.306313,198.644034,1437.375986,39.391837,-8.286912,86603.077285,-1.263047,-1.482293,-15.882747,142.362409,0.000000
7.760000,0.009442,205.262579,15.957623,205.744731,200.139902,1445.332983,39.391850,-8.286895,86520.216694,-1.265195,-1.471614,-15.839172,141.392318,0.000000
7.800000,0.011340,204.630865,15.913918,207.181125,201.633416,1453.264638,39.391864,-8.286879,86437.620010,-1.263817,-1.463590,-15.795995,140.428963,0.000000
7.840000,0.012428,204.000920,15.870644,208.615497,203.124588,1461.171019,39.391877,-8.286862,86355.286515,-1.258403,-1.458138,-15.753336,139.472287,-0.000000
7.880000,0.012618,203.372734,15.827845,210.047857,204.613426,1469.052194,39.391891,-8.286845,86273.215498,-1.249086,-1.454816,-15.711269,138.522235,-0.000000
7.920000,0.012394,202.746296,15.785541,211.478218,206.099936,1476.908232,39.391904,-8.286829,86191.406258,-1.236554,-1.452929,-15.669820,137.578750,0.000000
7.960000,0.012487,202.121593,15.743724,212.906601,207.584122,1484.739197,39.391917,-8.286812,86109.858104,-1.221890,-1.451653,-15.628964,136.641778,0.000000
8.000000,0.013370,201.498614,15.702355,214.333030,209.065985,1492.545156,39.391931,-8.286795,86028.570356,-1.206376,-1.450167,-15.588637,135.711263,0.000000
8.040000,0.014863,200.877346,15.661376,215.757528,210.545528,1500.326174,39.391944,-8.286779,85947.542342,-1.191291,-1.447766,-15.548745,134.787152,-0.000000
8.080000,0.016381,200.257776,15.620717,217.180119,212.022755,1508.082313,39.391957,-8.286762,85866.773396,-1.177735,-1.443950,-15.509183,133.869403,-0.000000
8.120000,0.017376,199.639887,15.581029,218.600826,213.497671,1515.813638,39.391970,-8.286746,85786.262859,-1.166635,-1.438641,-15.470545,132.974327,0.000000
8.160000,0.017538,199.023602,15.542932,220.019666,214.970286,1523.520209,39.391984,-8.286729,85706.010090,-1.158524,-1.432013,-15.433402,132.117259,0.000000
8.200000,0.016814,198.408895,15.504947,221.436653,216.440610,1531.202087,39.391997,-8.286713,85626.014469,-1.153103,-1.423962,-15.396300,131.265491,0.000000
8.240000,0.015386,197.795754,15.467058,222.851793,217.908656,1538.859331,39.392010,-8.286696,85546.275375,-1.150006,-1.414902,-15.359213,130.418988,-0.000000
8.280000,0.013622,197.184171,15.429269,224.265094,219.374438,1546.492000,39.392023,-8.286680,85466.792191,-1.148595,-1.405345,-15.322143,129.577712,-0.000000
8.320000,0.012021,196.574137,15.391602,225.676556,220.837971,1554.100154,39.392036,-8.286663,85387.564301,-1.148074,-1.395823,-15.285124,128.741627,0.000000
8.360000,0.011050,195.965644,15.354090,227.086182,222.299271,1561.683851,39.392050,-8.286647,85308.591086,-1.147613,-1.386814,-15.248207,127.910695,0.000000
8.400000,0.010884,195.358684,15.316771,228.493972,223.758352,1569.243152,39.392063,-8.286630,85229.871932,-1.146461,-1.378688,-15.211454,127.084879,0.000000
8.440000,0.011293,194.753249,15.279685,229.899927,225.215227,1576.778114,39.392076,-8.286614,85151.406227,-1.144034,-1.371664,-15.174930,126.264144,-0.000000
8.480000,0.011890,194.149332,15.242865,231.304053,226.669907,1584.288796,39.392089,-8.286598,85073.193377,-1.139977,-1.365802,-15.138691,125.448453,-0.000000
8.520000,0.012336,193.546924,15.206373,232.706354,228.122402,1591.775256,39.392102,-8.286581,84995.442626,-1.134973,-1.360169,-15.102833,124.637895,0.000000
8.560000,0.013880,192.946004,15.170812,234.106837,229.572723,1599.237552,39.392115,-8.286565,84921.470022,-1.141728,-1.341136,-15.068223,123.834376,0.000000
8.600000,0.017815,192.346552,15.135544,235.505494,231.020898,1606.675738,39.392128,-8.286549,84847.718261,-1.146212,-1.323723,-15.033917,123.035726,0.000000
8.640000,0.020924,191.748562,15.100446,236.902317,232.466955,1614.089870,39.392141,-8.286533,84774.205004,-1.146442,-1.310207,-14.999750,122.241924,-0.000000
8.680000,0.021970,191.152033,15.065448,238.297306,233.910915,1621.480002,39.392154,-8.286516,84700.929710,-1.142106,-1.301151,-14.965638,121.452936,-0.000000
8.720000,0.020723,190.556962,15.030512,239.690469,235.352792,1628.846189,39.392167,-8.286500,84627.891839,-1.133498,-1.296511,-14.931528,120.668728,0.000000
8.760000,0.017546,189.963347,14.995628,241.081819,236.792594,1636.188486,39.392180,-8.286484,84555.090847,-1.121414,-1.295706,-14.897397,119.889267,0.000000
8.800000,0.013373,189.371185,14.960811,242.471374,238.230323,1643.506947,39.392193,-8.286468,84482.526195,-1.107006,-1.297743,-14.863252,119.114522,0.000000
8.840000,0.010076,188.780473,14.926094,243.859159,239.665976,1650.801627,39.392206,-8.286452,84410.197340,-1.091604,-1.301383,-14.829129,118.344459,-0.000000
8.880000,0.010300,188.191203,14.891514,245.245197,241.099546,1658.072580,39.392219,-8.286435,84338.103742,-1.076534,-1.305311,-14.795081,117.579046,-0.000000
8.920000,0.013544,187.603367,14.857109,246.629512,242.531027,1665.319861,39.392232,-8.286419,84266.244860,-1.062962,-1.308307,-14.761169,116.818251,0.000000
8.960000,0.017145,187.016957,14.822912,248.012126,243.960416,1672.543524,39.392244,-8.286403,84194.620156,-1.051768,-1.309382,-14.727458,116.062041,0.000000
9.000000,0.019716,186.431961,14.788954,249.393057,245.387710,1679.743623,39.392257,-8.286387,84123.229095,-1.043470,-1.307869,-14.694005,115.310387,0.000000
9.040000,0.020773,185.848367,14.755257,250.772318,246.812912,1686.920212,39.392270,-8.286371,84052.071148,-1.038199,-1.303475,-14.660856,114.563255,0.000000
9.080000,0.020305,185.266164,14.721841,252.149918,248.236028,1694.073343,39.392283,-8.286355,83981.145787,-1.035724,-1.296273,-14.628039,113.820617,0.000000
9.120000,0.018638,184.685341,14.688716,253.525860,249.657071,1701.203070,39.392296,-8.286339,83910.452493,-1.035514,-1.286662,-14.595568,113.082441,0.000000
9.160000,0.016387,184.105886,14.655886,254.900145,251.076056,1708.309443,39.392308,-8.286323,83839.990751,-1.036830,-1.275284,-14.563434,112.348696,0.000000
9.200000,0.014396,183.527789,14.623338,256.272771,252.493000,1715.392515,39.392321,-8.286307,83769.760049,-1.038827,-1.262926,-14.531617,111.619354,0.000000
9.240000,0.013481,182.951042,14.591054,257.643735,253.907923,1722.452336,39.392334,-8.286291,83699.759885,-1.040667,-1.250421,-14.500080,110.894383,0.000000
9.280000,0.013842,182.375637,14.559003,259.013034,255.320846,1729.488957,39.392347,-8.286275,83629.989756,-1.041609,-1.238540,-14.468782,110.173755,0.000000
9.320000,0.014880,181.801568,14.527153,260.380667,256.731787,1736.502428,39.392359,-8.286259,83560.449167,-1.041083,-1.227921,-14.437677,109.457441,0.000000
9.360000,0.015808,181.228829,14.495471,261.746634,258.140763,1743.492799,39.392372,-8.286243,83491.137625,-1.038737,-1.219004,-14.406725,108.745410,0.000000
9.400000,0.016131,180.657416,14.463931,263.110939,259.547788,1750.460119,39.392385,-8.286228,83422.054637,-1.034457,-1.212004,-14.375891,108.037635,0.000000
9.440000,0.015710,180.087324,14.432515,264.473590,260.952874,1757.404437,39.392397,-8.286212,83353.199716,-1.028355,-1.206909,-14.345151,107.334087,0.000000
9.480000,0.014706,179.518549,14.401218,265.834595,262.356028,1764.325804,39.392410,-8.286196,83284.572372,-1.020732,-1.203504,-14.314495,106.634738,0.000000
9.520000,0.013535,178.951086,14.370040,267.193967,263.757257,1771.224267,39.392423,-8.286180,83216.172121,-1.012032,-1.201414,-14.283923,105.939559,0.000000
9.560000,0.012764,178.384930,14.338991,268.551720,265.156563,1778.099876,39.392435,-8.286164,83147.998476,-1.002774,-1.200160,-14.253446,105.248523,0.000000
9.600000,0.012849,177.820075,14.308084,269.907869,266.553950,1784.952679,39.392448,-8.286148,83080.050955,-0.993496,-1.199219,-14.223084,104.561603,0.000000
9.640000,0.013788,177.256515,14.277335,271.262428,267.949417,1791.782725,39.392460,-8.286133,83012.329076,-0.984690,-1.198085,-14.192860,103.878770,0.000000
9.680000,0.015162,176.694242,14.246760,272.615412,269.342967,1798.590063,39.392473,-8.286117,82944.832358,-0.976756,-1.196323,-14.162801,103.199998,0.000000
9.720000,0.016482,176.133248,14.216374,273.966832,270.734604,1805.374740,39.392485,-8.286101,82877.560327,-0.969973,-1.193602,-14.132932,102.525260,0.000000
9.760000,0.017414,175.573525,14.186190,275.316701,272.124331,1812.136804,39.392498,-8.286085,82810.512507,-0.964475,-1.189727,-14.103274,101.854529,0.000000
9.800000,0.017813,175.015065,14.156218,276.665026,273.512154,1818.876304,39.392510,-8.286070,82743.688428,-0.960255,-1.184640,-14.073842,101.187778,0.000000
9.840000,0.017700,174.457858,14.126463,278.011814,274.898083,1825.593285,39.392523,-8.286054,82677.087623,-0.957178,-1.178414,-14.044647,100.524982,0.000000
9.880000,0.017221,173.901897,14.096929,279.357071,276.282126,1832.287794,39.392535,-8.286038,82610.709630,-0.955009,-1.171238,-14.015690,99.866114,0.000000
9.920000,0.016599,173.347174,14.067612,280.700800,277.664295,1838.959878,39.392548,-8.286023,82544.553988,-0.953442,-1.163378,-13.986965,99.211149,0.000000
9.960000,0.016069,172.793680,14.038506,282.043003,279.044602,1845.609584,39.392560,-8.286007,82478.620242,-0.952142,-1.155153,-13.958464,98.560062,0.000000
10.000000,0.015793,172.241410,14.009601,283.383683,280.423062,1852.236955,39.392572,-8.285992,82412.907940,-0.950779,-1.146888,-13.930169,97.912826,0.000000
10.040000,0.015801,171.690356,13.980885,284.722841,281.799686,1858.842039,39.392585,-8.285976,82347.416632,-0.949060,-1.138890,-13.902063,97.269417,0.000000
10.080000,0.015998,171.140512,13.952342,286.060481,283.174488,1865.424879,39.392597,-8.285960,82282.145874,-0.946754,-1.131414,-13.874127,96.629809,0.000000
10.120000,0.016232,170.591874,13.923959,287.396607,284.547480,1871.985520,39.392610,-8.285945,82217.095221,-0.943711,-1.124643,-13.846343,95.993979,0.000000
10.160000,0.016375,170.044436,13.895726,288.731223,285.918672,1878.524007,39.392622,-8.285929,82152.264234,-0.939868,-1.118680,-13.818697,95.361902,0.000000
10.200000,0.016370,169.498193,13.867632,290.064335,287.288074,1885.040385,39.392634,-8.285914,82087.652472,-0.935245,-1.113545,-13.791177,94.733552,0.000000
10.240000,0.016245,168.953140,13.839674,291.395950,288.655695,1891.534696,39.392646,-8.285898,82023.259501,-0.929936,-1.109177,-13.763776,94.108907,0.000000
10.280000,0.016092,168.409272,13.811850,292.726078,290.021540,1898.006986,39.392659,-8.285883,81959.084885,-0.924098,-1.105452,-13.736492,93.487943,0.000000
10.320000,0.016033,167.866584,13.784160,294.054727,291.385617,1904.457297,39.392671,-8.285867,81895.128190,-0.917921,-1.102198,-13.709327,92.870635,0.000000
10.360000,0.016166,167.325071,13.756608,295.381908,292.747931,1910.885673,39.392683,-8.285852,81831.388987,-0.911617,-1.099218,-13.682286,92.256961,0.000000
10.400000,0.016525,166.784727,13.729201,296.707630,294.108485,1917.292157,39.392696,-8.285836,81767.866847,-0.905391,-1.096305,-13.655378,91.646896,0.000000
10.440000,0.017065,166.245546,13.701944,298.031904,295.467286,1923.676793,39.392708,-8.285821,81704.561341,-0.899426,-1.093270,-13.628612,91.040419,0.000000
10.480000,0.017688,165.707522,13.674845,299.354738,296.824337,1930.039623,39.392720,-8.285806,81641.472047,-0.893867,-1.089950,-13.602000,90.437505,0.000000
10.520000,0.018286,165.170649,13.647985,300.676142,298.179644,1936.380689,39.392732,-8.285790,81578.598541,-0.888829,-1.086249,-13.575623,89.839891,0.000000
10.560000,0.018771,164.634911,13.621486,301.996124,299.533214,1942.700035,39.392744,-8.285775,81515.940405,-0.884386,-1.082126,-13.549603,89.250226,0.000000
10.600000,0.019097,164.100300,13.595155,303.314690,300.885052,1948.997701,39.392756,-8.285760,81453.497227,-0.880488,-1.077508,-13.523755,88.663944,0.000000
10.640000,0.019263,163.566809,13.568992,304.631848,302.235166,1955.273729,39.392769,-8.285744,81391.268597,-0.877084,-1.072423,-13.498081,88.081028,0.000000
10.680000,0.019302,163.034433,13.543000,305.947603,303.583564,1961.528161,39.392781,-8.285729,81329.254106,-0.874084,-1.066939,-13.472582,87.501456,0.000000
10.720000,0.019268,162.503164,13.517176,307.261959,304.930256,1967.761036,39.392793,-8.285714,81267.453351,-0.871374,-1.061157,-13.447256,86.925209,0.000000
10.760000,0.019222,161.972997,13.491518,308.574920,306.275249,1973.972395,39.392805,-8.285698,81205.865929,-0.868826,-1.055196,-13.422099,86.352266,0.000000
10.800000,0.019207,161.443927,13.466020,309.886492,307.618554,1980.162280,39.392817,-8.285683,81144.491442,-0.866309,-1.049183,-13.397105,85.782607,0.000000
10.840000,0.019248,160.915948,13.440678,311.196677,308.960181,1986.330728,39.392829,-8.285668,81083.329493,-0.863703,-1.043240,-13.372266,85.216212,0.000000
10.880000,0.019341,160.389054,13.415485,312.505481,310.300138,1992.477781,39.392841,-8.285653,81022.379689,-0.860906,-1.037476,-13.347573,84.653062,0.000000
10.920000,0.019468,159.863242,13.390435,313.812907,311.638435,1998.603478,39.392853,-8.285637,80961.641636,-0.857844,-1.031976,-13.323020,84.093137,0.000000
10.960000,0.019606,159.338506,13.365523,315.118961,312.975081,2004.707858,39.392865,-8.285622,80901.114946,-0.854472,-1.026800,-13.298600,83.536417,0.000000
11.000000,0.019738,158.814842,13.340743,316.423647,314.310085,2010.790961,39.392877,-8.285607,80840.799231,-0.850777,-1.021977,-13.274305,82.982884,0.000000
11.040000,0.019860,158.292244,13.316093,317.726973,315.643452,2016.852824,39.392889,-8.285592,80780.694107,-0.846773,-1.017504,-13.250132,82.432517,0.000000
11.080000,0.019985,157.770710,13.291570,319.028943,316.975192,2022.893487,39.392901,-8.285577,80720.799188,-0.842503,-1.013354,-13.226077,81.885299,0.000000
11.120000,0.020133,157.250233,13.267172,320.329566,318.305311,2028.912989,39.392913,-8.285561,80661.114095,-0.838027,-1.009477,-13.202141,81.341210,0.000000
11.160000,0.020327,156.730810,13.242900,321.628848,319.633814,2034.911367,39.392925,-8.285546,80601.638446,-0.833420,-1.005806,-13.178322,80.800232,0.000000
11.200000,0.020581,156.212437,13.218756,322.926796,320.960708,2040.888659,39.392937,-8.285531,80542.371865,-0.828763,-1.002265,-13.154623,80.262346,0.000000
11.240000,0.020900,155.695107,13.194740,324.223418,322.285998,2046.844905,39.392949,-8.285516,80483.313974,-0.824134,-0.998776,-13.131047,79.727534,0.000000
11.280000,0.021270,155.178817,13.170855,325.518722,323.609691,2052.780140,39.392961,-8.285501,80424.464401,-0.819606,-0.995265,-13.107598,79.195778,0.000000
11.320000,0.021671,154.663561,13.147103,326.812714,324.931791,2058.694404,39.392973,-8.285486,80365.822773,-0.815238,-0.991665,-13.084277,78.667058,0.000000
11.360000,0.022074,154.149336,13.123488,328.105402,326.252304,2064.587732,39.392985,-8.285471,80307.388720,-0.811074,-0.987927,-13.061091,78.141359,0.000000
11.400000,0.022456,153.636134,13.100010,329.396792,327.571236,2070.460163,39.392997,-8.285456,80249.161875,-0.807139,-0.984015,-13.038041,77.618660,0.000000
11.440000,0.022797,153.123953,13.076671,330.686890,328.888595,2076.311733,39.393008,-8.285441,80191.141871,-0.803442,-0.979912,-13.015129,77.098946,0.000000
11.480000,0.023088,152.612786,13.053473,331.975704,330.204385,2082.142479,39.393020,-8.285426,80133.328346,-0.799971,-0.975620,-12.992358,76.582198,0.000000
