ts,id,T,P
32.585,BARO0,34.88,67869
32.595,BARO0,34.89,67887
32.605,BARO0,34.89,67835
32.615,BARO0,34.88,67884
32.625,BARO0,34.88,67863
32.635,BARO0,34.9,67912
32.645,BARO0,34.9,67879
32.655,BARO0,34.88,67892
32.665,BARO0,34.88,67890
32.675,BARO0,34.88,67864
32.685,BARO0,34.89,67879
32.695,BARO0,34.89,67896
32.705,BARO0,34.89,67948
32.715,BARO0,34.9,67916
32.725,BARO0,34.89,67920
32.735,BARO0,34.88,67914
32.745,BARO0,34.87,67926
32.755,BARO0,34.92,67931
32.765,BARO0,34.89,67954
32.775,BARO0,34.9,67939
32.785,BARO0,34.89,67962
32.795,BARO0,34.89,67960
32.805,BARO0,34.89,67942
32.815,BARO0,34.88,67988
32.825,BARO0,34.88,67973
32.835,BARO0,34.9,68001
32.845,BARO0,34.9,67992
32.855,BARO0,34.9,67990
32.865,BARO0,34.88,68013
32.875,BARO0,34.88,67974
32.885,BARO0,34.9,67987
32.895,BARO0,34.88,67997
32.905,BARO0,34.89,68019
32.915,BARO0,34.89,68008
32.925,BARO0,34.89,67983
32.935,BARO0,34.89,68005
32.945,BARO0,34.88,68013
32.955,BARO0,34.9,67998
32.965,BARO0,34.88,67988
32.975,BARO0,34.9,67977
32.985,BARO0,34.88,67990
32.995,BARO0,34.89,67998
33.005,BARO0,34.89,67974
33.015,BARO0,34.88,67958
33.025,BARO0,34.88,67994
33.035,BARO0,34.89,67946
33.045,BARO0,34.9,67939
33.055,BARO0,34.89,67924
33.065,BARO0,34.89,67953
33.075,BARO0,34.89,67885
33.085,BARO0,34.89,67901
33.095,BARO0,34.89,67917
33.105,BARO0,34.89,67923
33.115,BARO0,34.88,67948
33.125,BARO0,34.88,67990
33.135,BARO0,34.91,67960
33.145,BARO0,34.88,67921
33.155,BARO0,34.89,67983
33.165,BARO0,34.89,67986
33.175,BARO0,34.88,67992
33.185,BARO0,34.89,67993
33.195,BARO0,34.89,68011
33.205,BARO0,34.89,68049
33.215,BARO0,34.88,68099
33.225,BARO0,34.9,68048
33.235,BARO0,34.9,68041
33.245,BARO0,34.89,68061
33.255,BARO0,34.9,68064
33.265,BARO0,34.89,68077
33.275,BARO0,34.88,68048
33.285,BARO0,34.89,68103
33.295,BARO0,34.88,68098
33.305,BARO0,34.89,68074
33.315,BARO0,34.89,68060
33.325,BARO0,34.93,68106
33.335,BARO0,34.91,68084
33.345,BARO0,34.9,68078
33.355,BARO0,34.89,68064
33.365,BARO0,34.88,68054
33.375,BARO0,34.92,68071
33.385,BARO0,34.89,68047
33.395,BARO0,34.88,68069
33.405,BARO0,34.89,68081
33.415,BARO0,34.88,68054
33.425,BARO0,34.9,68112
33.435,BARO0,34.88,68089
33.445,BARO0,34.89,68057
33.455,BARO0,34.89,68072
33.465,BARO0,34.88,68028
33.475,BARO0,34.89,68038
33.485,BARO0,34.89,68029
33.495,BARO0,34.88,68023
33.505,BARO0,34.88,67999
33.515,BARO0,34.88,68010
33.525,BARO0,34.89,67997
33.535,BARO0,34.89,68009
33.545,BARO0,34.88,67989
33.555,BARO0,34.88,68007
33.565,BARO0,34.89,68015
33.575,BARO0,34.9,68002
33.585,BARO0,34.89,68016
33.595,BARO0,34.89,68016
33.605,BARO0,34.89,67996
33.615,BARO0,34.9,68077
33.625,BARO0,34.89,68008
33.635,BARO0,34.9,68014
33.645,BARO0,34.89,68081
33.655,BARO0,34.9,68042
33.665,BARO0,34.88,68046
33.675,BARO0,34.88,68026
33.685,BARO0,34.88,68029
33.695,BARO0,34.89,68027
33.705,BARO0,34.88,68075
33.715,BARO0,34.89,68047
33.725,BARO0,34.89,68029
33.735,BARO0,34.88,68065
33.745,BARO0,34.88,68060
33.755,BARO0,34.9,68070
33.765,BARO0,34.88,68069
33.775,BARO0,34.89,68057
33.785,BARO0,34.89,68069
33.795,BARO0,34.88,68080
33.805,BARO0,34.89,68091
33.815,BARO0,34.9,68084
33.825,BARO0,34.89,68111
33.835,BARO0,34.89,68060
33.845,BARO0,34.91,68140
33.855,BARO0,34.9,68116
33.865,BARO0,34.88,68102
33.875,BARO0,34.9,68096
33.885,BARO0,34.89,68117
33.895,BARO0,34.88,68095
33.905,BARO0,34.89,68120
33.915,BARO0,34.89,68123
33.925,BARO0,34.89,68128
33.935,BARO0,34.9,68108
33.945,BARO0,34.88,68108
33.955,BARO0,34.87,68168
33.965,BARO0,34.9,68111
33.975,BARO0,34.89,68102
33.985,BARO0,34.89,68085
33.995,BARO0,34.88,68107
34.005,BARO0,34.89,68103
34.015,BARO0,34.89,68115
34.025,BARO0,34.87,68088
34.035,BARO0,34.88,68096
34.045,BARO0,34.88,68107
34.055,BARO0,34.91,68097
34.065,BARO0,34.89,68098
34.075,BARO0,34.89,68127
34.085,BARO0,34.88,68128
34.095,BARO0,34.88,68114
34.105,BARO0,34.89,68113
34.115,BARO0,34.88,68126
34.125,BARO0,34.88,68102
34.135,BARO0,34.89,68123
34.145,BARO0,34.9,68128
34.155,BARO0,34.87,68128
34.165,BARO0,34.89,68105
34.175,BARO0,34.91,68112
34.185,BARO0,34.88,68080
34.195,BARO0,34.89,68089
34.205,BARO0,34.89,68113
34.215,BARO0,34.88,68113
34.225,BARO0,34.89,68121
34.235,BARO0,34.89,68118
34.245,BARO0,34.89,68128
34.255,BARO0,34.89,68110
34.265,BARO0,34.88,68092
34.275,BARO0,34.88,68138
34.285,BARO0,34.9,68185
34.295,BARO0,34.89,68153
34.305,BARO0,34.88,68170
34.315,BARO0,34.89,68202
34.325,BARO0,34.86,68223
34.335,BARO0,34.89,68247
34.345,BARO0,34.89,68277
34.355,BARO0,34.89,68241
34.365,BARO0,34.87,68239
34.375,BARO0,34.89,68256
34.385,BARO0,34.89,68262
34.395,BARO0,34.88,68302
34.405,BARO0,34.89,68288
34.415,BARO0,34.9,68249
34.425,BARO0,34.9,68229
34.435,BARO0,34.9,68232
34.445,BARO0,34.89,68269
34.455,BARO0,34.91,68264
34.465,BARO0,34.88,68264
34.475,BARO0,34.88,68224
34.485,BARO0,34.89,68278
34.495,BARO0,34.88,68275
34.505,BARO0,34.89,68269
34.515,BARO0,34.9,68267
34.525,BARO0,34.89,68264
34.535,BARO0,34.89,68253
34.545,BARO0,34.87,68312
34.555,BARO0,34.89,68322
34.565,BARO0,34.9,68276
34.575,BARO0,34.9,68297
34.585,BARO0,34.88,68270
34.595,BARO0,34.88,68283
34.605,BARO0,34.89,68312
34.615,BARO0,34.89,68279
34.625,BARO0,34.87,68302
34.635,BARO0,34.87,68288
34.645,BARO0,34.88,68301
34.655,BARO0,34.87,68283
34.665,BARO0,34.87,68338
34.675,BARO0,34.89,68306
34.685,BARO0,34.88,68300
34.695,BARO0,34.88,68321
34.705,BARO0,34.88,68322
34.715,BARO0,34.89,68318
34.725,BARO0,34.89,68298
34.735,BARO0,34.86,68320
34.745,BARO0,34.9,68357
34.755,BARO0,34.89,68337
34.765,BARO0,34.9,68313
34.775,BARO0,34.87,68352
34.785,BARO0,34.89,68368
34.795,BARO0,34.88,68328
34.805,BARO0,34.89,68358
34.815,BARO0,34.89,68343
34.825,BARO0,34.88,68319
34.835,BARO0,34.89,68359
34.845,BARO0,34.9,68393
34.855,BARO0,34.88,68361
34.865,BARO0,34.87,68396
34.875,BARO0,34.88,68412
34.885,BARO0,34.88,68404
34.895,BARO0,34.88,68422
34.905,BARO0,34.87,68382
34.915,BARO0,34.89,68365
34.925,BARO0,34.9,68409
34.935,BARO0,34.88,68413
34.945,BARO0,34.88,68420
34.955,BARO0,34.89,68392
34.965,BARO0,34.88,68459
34.975,BARO0,34.89,68433
34.985,BARO0,34.88,68444
34.995,BARO0,34.88,68453
35.005,BARO0,34.88,68434
35.015,BARO0,34.87,68452
35.025,BARO0,34.89,68426
35.035,BARO0,34.9,68457
35.045,BARO0,34.89,68433
35.055,BARO0,34.87,68468
35.065,BARO0,34.89,68456
35.075,BARO0,34.88,68453
35.085,BARO0,34.88,68450
35.095,BARO0,34.88,68448
35.105,BARO0,34.88,68464
35.115,BARO0,34.88,68454
35.125,BARO0,34.88,68452
35.135,BARO0,34.89,68431
35.145,BARO0,34.88,68447
35.155,BARO0,34.88,68443
35.165,BARO0,34.88,68433
35.175,BARO0,34.89,68450
35.185,BARO0,34.89,68407
35.195,BARO0,34.88,68401
35.205,BARO0,34.88,68402
35.215,BARO0,34.88,68363
35.225,BARO0,34.88,68404
35.235,BARO0,34.87,68400
35.245,BARO0,34.88,68371
35.255,BARO0,34.88,68354
35.265,BARO0,34.88,68339
35.275,BARO0,34.87,68395
35.285,BARO0,34.88,68386
35.295,BARO0,34.88,68395
35.305,BARO0,34.89,68376
35.315,BARO0,34.88,68384
35.325,BARO0,34.88,68414
35.335,BARO0,34.88,68401
35.345,BARO0,34.87,68379
35.355,BARO0,34.87,68390
35.365,BARO0,34.87,68414
35.375,BARO0,34.87,68437
35.385,BARO0,34.88,68422
35.395,BARO0,34.88,68431
35.405,BARO0,34.88,68469
35.415,BARO0,34.89,68441
35.425,BARO0,34.88,68447
35.435,BARO0,34.88,68493
35.445,BARO0,34.86,68489
35.455,BARO0,34.89,68486
35.465,BARO0,34.89,68461
35.475,BARO0,34.88,68433
35.485,BARO0,34.87,68478
35.495,BARO0,34.87,68487
35.505,BARO0,34.88,68500
35.515,BARO0,34.88,68512
35.525,BARO0,34.9,68553
35.535,BARO0,34.86,68536
35.545,BARO0,34.89,68543
35.555,BARO0,34.86,68551
35.565,BARO0,34.86,68575
35.575,BARO0,34.89,68570
35.585,BARO0,34.88,68546
35.595,BARO0,34.88,68559
35.605,BARO0,34.87,68595
35.615,BARO0,34.88,68549
35.625,BARO0,34.88,68587
35.635,BARO0,34.88,68591
35.645,BARO0,34.87,68604
35.655,BARO0,34.89,68577
35.665,BARO0,34.89,68596
35.675,BARO0,34.9,68559
35.685,BARO0,34.88,68579
35.695,BARO0,34.88,68582
35.705,BARO0,34.87,68598
35.715,BARO0,34.87,68614
35.725,BARO0,34.86,68615
35.735,BARO0,34.89,68632
35.745,BARO0,34.88,68575
35.755,BARO0,34.87,68578
35.765,BARO0,34.87,68611
35.775,BARO0,34.89,68612
35.785,BARO0,34.87,68601
35.795,BARO0,34.87,68597
35.805,BARO0,34.87,68584
35.815,BARO0,34.88,68584
35.825,BARO0,34.87,68562
35.835,BARO0,34.88,68593
35.845,BARO0,34.89,68596
35.855,BARO0,34.87,68606
35.865,BARO0,34.88,68602
35.875,BARO0,34.89,68594
35.885,BARO0,34.89,68598
35.895,BARO0,34.88,68619
35.905,BARO0,34.87,68629
35.915,BARO0,34.89,68597
35.925,BARO0,34.88,68640
35.935,BARO0,34.87,68619
35.945,BARO0,34.89,68636
35.955,BARO0,34.88,68670
35.965,BARO0,34.86,68679
35.975,BARO0,34.86,68660
35.985,BARO0,34.88,68670
35.995,BARO0,34.87,68672
36.005,BARO0,34.88,68672
36.015,BARO0,34.88,68680
36.025,BARO0,34.87,68686
36.035,BARO0,34.88,68696
36.045,BARO0,34.87,68678
36.055,BARO0,34.87,68743
36.065,BARO0,34.88,68717
36.075,BARO0,34.86,68703
36.085,BARO0,34.88,68723
36.095,BARO0,34.87,68681
36.105,BARO0,34.88,68706
36.115,BARO0,34.87,68738
36.125,BARO0,34.89,68703
36.135,BARO0,34.86,68719
36.145,BARO0,34.87,68760
36.155,BARO0,34.89,68763
36.165,BARO0,34.86,68728
36.175,BARO0,34.89,68740
36.185,BARO0,34.87,68730
36.195,BARO0,34.88,68707
36.205,BARO0,34.87,68712
36.215,BARO0,34.87,68746
36.225,BARO0,34.88,68755
36.235,BARO0,34.88,68748
36.245,BARO0,34.88,68727
36.255,BARO0,34.89,68729
36.265,BARO0,34.86,68696
36.275,BARO0,34.87,68723
36.285,BARO0,34.86,68735
36.295,BARO0,34.86,68722
36.305,BARO0,34.86,68724
36.315,BARO0,34.86,68726
36.325,BARO0,34.87,68718
36.335,BARO0,34.88,68762
36.345,BARO0,34.88,68739
36.355,BARO0,34.9,68745
36.365,BARO0,34.87,68730
36.375,BARO0,34.86,68737
36.385,BARO0,34.87,68742
36.395,BARO0,34.87,68740
36.405,BARO0,34.88,68766
36.415,BARO0,34.86,68791
36.425,BARO0,34.87,68798
36.435,BARO0,34.88,68798
36.445,BARO0,34.86,68774
36.455,BARO0,34.87,68798
36.465,BARO0,34.87,68803
36.475,BARO0,34.85,68823
36.485,BARO0,34.87,68824
36.495,BARO0,34.88,68844
36.505,BARO0,34.88,68824
36.515,BARO0,34.87,68823
36.525,BARO0,34.87,68802
36.535,BARO0,34.88,68807
36.545,BARO0,34.88,68795
36.555,BARO0,34.87,68802
36.565,BARO0,34.88,68791
36.575,BARO0,34.88,68795
36.585,BARO0,34.86,68747
36.595,BARO0,34.87,68773
36.605,BARO0,34.87,68749
36.615,BARO0,34.87,68765
36.625,BARO0,34.87,68735
36.635,BARO0,34.86,68732
36.645,BARO0,34.88,68749
36.655,BARO0,34.89,68719
36.665,BARO0,34.9,68742
36.675,BARO0,34.86,68738
36.685,BARO0,34.87,68755
36.695,BARO0,34.87,68757
36.705,BARO0,34.87,68764
36.715,BARO0,34.87,68784
36.725,BARO0,34.85,68822
36.735,BARO0,34.86,68780
36.745,BARO0,34.88,68774
36.755,BARO0,34.89,68773
36.765,BARO0,34.86,68760
36.775,BARO0,34.86,68789
36.785,BARO0,34.87,68794
36.795,BARO0,34.87,68769
36.805,BARO0,34.86,68792
36.815,BARO0,34.86,68810
36.825,BARO0,34.87,68798
36.835,BARO0,34.87,68830
36.845,BARO0,34.87,68787
36.855,BARO0,34.86,68812
36.865,BARO0,34.87,68829
36.875,BARO0,34.88,68799
36.885,BARO0,34.86,68806
36.895,BARO0,34.86,68831
36.905,BARO0,34.86,68825
36.915,BARO0,34.87,68863
36.925,BARO0,34.88,68842
36.935,BARO0,34.88,68886
36.945,BARO0,34.87,68889
36.955,BARO0,34.86,68866
36.965,BARO0,34.86,68853
36.975,BARO0,34.88,68863
36.985,BARO0,34.87,68841
36.995,BARO0,34.87,68851
37.005,BARO0,34.87,68855
37.015,BARO0,34.86,68881
37.025,BARO0,34.86,68876
37.035,BARO0,34.88,68855
37.045,BARO0,34.86,68901
37.055,BARO0,34.87,68875
37.065,BARO0,34.86,68887
37.075,BARO0,34.87,68902
37.085,BARO0,34.86,68877
37.095,BARO0,34.86,68900
37.105,BARO0,34.87,68908
37.115,BARO0,34.87,68907
37.125,BARO0,34.86,68947
37.135,BARO0,34.86,68942
37.145,BARO0,34.86,68963
37.155,BARO0,34.87,68965
37.165,BARO0,34.86,68991
37.175,BARO0,34.87,68996
37.185,BARO0,34.85,69029
37.195,BARO0,34.86,69004
37.205,BARO0,34.86,69012
37.215,BARO0,34.87,69010
37.225,BARO0,34.84,69026
37.235,BARO0,34.86,69019
37.245,BARO0,34.87,68978
37.255,BARO0,34.84,69014
37.265,BARO0,34.87,68973
37.275,BARO0,34.85,68977
37.285,BARO0,34.86,68931
37.295,BARO0,34.86,68924
37.305,BARO0,34.86,68904
37.315,BARO0,34.87,68882
37.325,BARO0,34.89,68860
37.335,BARO0,34.84,68863
37.345,BARO0,34.86,68830
37.355,BARO0,34.85,68831
37.365,BARO0,34.87,68814
37.375,BARO0,34.87,68817
37.385,BARO0,34.87,68780
37.395,BARO0,34.87,68772
37.405,BARO0,34.87,68767
37.415,BARO0,34.87,68788
37.425,BARO0,34.88,68828
37.435,BARO0,34.88,68810
37.445,BARO0,34.87,68807
37.455,BARO0,34.87,68806
37.465,BARO0,34.88,68822
37.475,BARO0,34.88,68840
37.485,BARO0,34.86,68908
37.495,BARO0,34.87,68902
37.505,BARO0,34.87,68925
37.515,BARO0,34.85,68940
37.525,BARO0,34.84,68908
37.535,BARO0,34.87,68939
37.545,BARO0,34.86,68950
37.555,BARO0,34.86,68979
37.565,BARO0,34.86,68963
37.575,BARO0,34.88,68996
37.585,BARO0,34.86,68996
37.595,BARO0,34.87,69004
37.605,BARO0,34.87,69029
37.615,BARO0,34.85,69015
37.625,BARO0,34.87,69035
37.635,BARO0,34.87,69024
37.645,BARO0,34.89,69039
37.655,BARO0,34.85,69096
37.665,BARO0,34.87,69083
37.675,BARO0,34.87,69058
37.685,BARO0,34.86,69074
37.695,BARO0,34.86,69074
37.705,BARO0,34.86,69092
37.715,BARO0,34.86,69103
37.725,BARO0,34.88,69071
37.735,BARO0,34.86,69089
37.745,BARO0,34.86,69078
37.755,BARO0,34.88,69087
37.765,BARO0,34.87,69106
37.775,BARO0,34.88,69107
37.785,BARO0,34.86,69113
37.795,BARO0,34.87,69119
37.805,BARO0,34.86,69101
37.815,BARO0,34.86,69146
37.825,BARO0,34.88,69135
37.835,BARO0,34.86,69128
37.845,BARO0,34.86,69157
37.855,BARO0,34.88,69161
37.865,BARO0,34.86,69163
37.875,BARO0,34.86,69199
37.885,BARO0,34.86,69196
37.895,BARO0,34.86,69202
37.905,BARO0,34.87,69179
37.915,BARO0,34.85,69215
37.925,BARO0,34.87,69228
37.935,BARO0,34.86,69188
37.945,BARO0,34.87,69204
37.955,BARO0,34.86,69179
37.965,BARO0,34.86,69180
37.975,BARO0,34.87,69157
37.985,BARO0,34.86,69137
37.995,BARO0,34.85,69120
38.005,BARO0,34.86,69078
38.015,BARO0,34.85,69085
38.025,BARO0,34.87,69084
38.035,BARO0,34.86,69051
38.045,BARO0,34.87,69049
38.055,BARO0,34.86,69000
38.065,BARO0,34.86,69026
38.075,BARO0,34.88,69000
38.085,BARO0,34.86,69033
38.095,BARO0,34.87,69034
38.105,BARO0,34.86,69048
38.115,BARO0,34.87,69095
38.125,BARO0,34.87,69054
38.135,BARO0,34.87,69075
38.145,BARO0,34.87,69060
38.155,BARO0,34.88,69065
38.165,BARO0,34.88,69086
38.175,BARO0,34.85,69099
38.185,BARO0,34.86,69104
38.195,BARO0,34.86,69115
38.205,BARO0,34.86,69105
38.215,BARO0,34.86,69121
38.225,BARO0,34.86,69180
38.235,BARO0,34.86,69157
38.245,BARO0,34.87,69150
38.255,BARO0,34.86,69071
38.265,BARO0,34.87,69114
38.275,BARO0,34.87,69156
38.285,BARO0,34.86,69150
38.295,BARO0,34.86,69124
38.305,BARO0,34.86,69147
38.315,BARO0,34.87,69139
38.325,BARO0,34.87,69178
38.335,BARO0,34.88,69200
38.345,BARO0,34.86,69172
38.355,BARO0,34.89,69201
38.365,BARO0,34.85,69211
38.375,BARO0,34.85,69221
38.385,BARO0,34.87,69212
38.395,BARO0,34.86,69212
38.405,BARO0,34.87,69226
38.415,BARO0,34.87,69228
38.425,BARO0,34.86,69221
38.435,BARO0,34.86,69196
38.445,BARO0,34.86,69209
38.455,BARO0,34.88,69241
38.465,BARO0,34.87,69240
38.475,BARO0,34.87,69219
38.485,BARO0,34.86,69240
38.495,BARO0,34.87,69237
38.505,BARO0,34.86,69239
38.515,BARO0,34.87,69253
38.525,BARO0,34.84,69300
38.535,BARO0,34.87,69294
38.545,BARO0,34.87,69311
38.555,BARO0,34.87,69293
38.565,BARO0,34.87,69301
38.575,BARO0,34.86,69315
38.585,BARO0,34.86,69322
38.595,BARO0,34.87,69312
38.605,BARO0,34.86,69306
38.615,BARO0,34.89,69310
38.625,BARO0,34.86,69287
38.635,BARO0,34.86,69287
38.645,BARO0,34.87,69279
38.655,BARO0,34.88,69261
38.665,BARO0,34.86,69293
38.675,BARO0,34.85,69311
38.685,BARO0,34.86,69302
38.695,BARO0,34.85,69335
38.705,BARO0,34.87,69303
38.715,BARO0,34.86,69288
38.725,BARO0,34.88,69315
38.735,BARO0,34.87,69298
38.745,BARO0,34.85,69319
38.755,BARO0,34.87,69356
38.765,BARO0,34.85,69331
38.775,BARO0,34.86,69357
38.785,BARO0,34.86,69368
38.795,BARO0,34.86,69376
38.805,BARO0,34.86,69362
38.815,BARO0,34.87,69417
38.825,BARO0,34.86,69378
38.835,BARO0,34.86,69371
38.845,BARO0,34.87,69362
38.855,BARO0,34.86,69359
38.865,BARO0,34.86,69377
38.875,BARO0,34.86,69374
38.885,BARO0,34.87,69382
38.895,BARO0,34.86,69368
38.905,BARO0,34.86,69366
38.915,BARO0,34.85,69363
38.925,BARO0,34.88,69364
38.935,BARO0,34.87,69354
38.945,BARO0,34.84,69355
38.955,BARO0,34.88,69393
38.965,BARO0,34.87,69370
38.975,BARO0,34.86,69377
38.985,BARO0,34.87,69364
38.995,BARO0,34.86,69378
39.005,BARO0,34.87,69384
39.015,BARO0,34.84,69379
39.025,BARO0,34.86,69392
39.035,BARO0,34.87,69394
39.045,BARO0,34.85,69404
39.055,BARO0,34.86,69419
39.065,BARO0,34.85,69411
39.075,BARO0,34.86,69417
39.085,BARO0,34.85,69412
39.095,BARO0,34.86,69449
39.105,BARO0,34.86,69461
39.115,BARO0,34.85,69454
39.125,BARO0,34.86,69474
39.135,BARO0,34.84,69492
39.145,BARO0,34.87,69502
39.155,BARO0,34.86,69497
39.165,BARO0,34.87,69506
39.175,BARO0,34.86,69492
39.185,BARO0,34.85,69531
39.195,BARO0,34.85,69527
39.205,BARO0,34.86,69519
39.215,BARO0,34.88,69531
39.225,BARO0,34.86,69556
39.235,BARO0,34.85,69503
39.245,BARO0,34.85,69526
39.255,BARO0,34.85,69487
39.265,BARO0,34.84,69499
39.275,BARO0,34.85,69487
39.285,BARO0,34.86,69530
39.295,BARO0,34.86,69512
39.305,BARO0,34.85,69520
39.315,BARO0,34.85,69509
39.325,BARO0,34.84,69536
39.335,BARO0,34.84,69536
39.345,BARO0,34.87,69539
39.355,BARO0,34.86,69544
39.365,BARO0,34.86,69494
39.375,BARO0,34.85,69512
39.385,BARO0,34.86,69489
39.395,BARO0,34.85,69490
39.405,BARO0,34.85,69498
39.415,BARO0,34.86,69464
39.425,BARO0,34.85,69512
39.435,BARO0,34.86,69483
39.445,BARO0,34.86,69447
39.455,BARO0,34.84,69496
39.465,BARO0,34.84,69464
39.475,BARO0,34.85,69472
39.485,BARO0,34.85,69496
39.495,BARO0,34.84,69502
39.505,BARO0,34.85,69474
39.515,BARO0,34.84,69479
39.525,BARO0,34.84,69527
39.535,BARO0,34.85,69507
39.545,BARO0,34.84,69499
39.555,BARO0,34.85,69512
39.565,BARO0,34.86,69485
39.575,BARO0,34.85,69501
39.585,BARO0,34.84,69509
39.595,BARO0,34.85,69516
39.605,BARO0,34.85,69517
39.615,BARO0,34.85,69525
39.625,BARO0,34.84,69488
39.635,BARO0,34.86,69527
39.645,BARO0,34.85,69493
39.655,BARO0,34.85,69536
39.665,BARO0,34.84,69528
39.675,BARO0,34.85,69534
39.685,BARO0,34.84,69533
39.695,BARO0,34.86,69531
39.705,BARO0,34.85,69521
39.715,BARO0,34.83,69532
39.725,BARO0,34.88,69565
39.735,BARO0,34.86,69568
39.745,BARO0,34.84,69541
39.755,BARO0,34.84,69549
39.765,BARO0,34.86,69556
39.775,BARO0,34.84,69597
39.785,BARO0,34.84,69568
39.795,BARO0,34.84,69581
39.805,BARO0,34.83,69583
39.815,BARO0,34.85,69603
39.825,BARO0,34.85,69620
39.835,BARO0,34.85,69592
39.845,BARO0,34.86,69617
39.855,BARO0,34.84,69624
39.865,BARO0,34.85,69617
39.875,BARO0,34.85,69652
39.885,BARO0,34.84,69659
39.895,BARO0,34.85,69649
39.905,BARO0,34.85,69688
39.915,BARO0,34.85,69688
39.925,BARO0,34.86,69703
39.935,BARO0,34.86,69696
39.945,BARO0,34.85,69673
39.955,BARO0,34.85,69686
39.965,BARO0,34.84,69697
39.975,BARO0,34.84,69685
39.985,BARO0,34.84,69674
39.995,BARO0,34.84,69716
40.005,BARO0,34.84,69667
40.015,BARO0,34.84,69668
40.025,BARO0,34.83,69687
40.035,BARO0,34.85,69695
40.045,BARO0,34.85,69723
40.055,BARO0,34.82,69725
40.065,BARO0,34.85,69708
40.075,BARO0,34.84,69720
40.085,BARO0,34.84,69692
40.095,BARO0,34.83,69702
40.105,BARO0,34.85,69724
40.115,BARO0,34.85,69719
40.125,BARO0,34.84,69715
40.135,BARO0,34.84,69756
40.145,BARO0,34.84,69718
40.155,BARO0,34.85,69709
40.165,BARO0,34.85,69716
40.175,BARO0,34.85,69723
40.185,BARO0,34.84,69699
40.195,BARO0,34.84,69671
40.205,BARO0,34.85,69654
40.215,BARO0,34.84,69672
40.225,BARO0,34.84,69635
40.235,BARO0,34.85,69631
40.245,BARO0,34.84,69672
40.255,BARO0,34.84,69639
40.265,BARO0,34.84,69662
40.275,BARO0,34.83,69620
40.285,BARO0,34.84,69643
40.295,BARO0,34.84,69637
40.305,BARO0,34.83,69620
40.315,BARO0,34.84,69648
40.325,BARO0,34.84,69620
40.335,BARO0,34.84,69644
40.345,BARO0,34.85,69629
40.355,BARO0,34.85,69624
40.365,BARO0,34.84,69672
40.375,BARO0,34.85,69659
40.385,BARO0,34.84,69648
40.395,BARO0,34.84,69674
40.405,BARO0,34.84,69657
40.415,BARO0,34.83,69672
40.425,BARO0,34.85,69661
40.435,BARO0,34.84,69665
40.445,BARO0,34.85,69703
40.455,BARO0,34.83,69673
40.465,BARO0,34.85,69723
40.475,BARO0,34.84,69702
40.485,BARO0,34.83,69702
40.495,BARO0,34.83,69710
40.505,BARO0,34.84,69708
40.515,BARO0,34.85,69736
40.525,BARO0,34.83,69714
40.535,BARO0,34.85,69730
40.545,BARO0,34.85,69745
40.555,BARO0,34.84,69766
40.565,BARO0,34.83,69726
40.575,BARO0,34.85,69743
40.585,BARO0,34.85,69738
40.595,BARO0,34.83,69733
40.605,BARO0,34.84,69754
40.615,BARO0,34.85,69769
40.625,BARO0,34.84,69727
40.635,BARO0,34.85,69763
40.645,BARO0,34.86,69771
40.655,BARO0,34.84,69768
40.665,BARO0,34.86,69784
40.675,BARO0,34.84,69787
40.685,BARO0,34.84,69771
40.695,BARO0,34.85,69767
40.705,BARO0,34.84,69802
40.715,BARO0,34.84,69791
40.725,BARO0,34.85,69787
40.735,BARO0,34.83,69809
40.745,BARO0,34.84,69779
40.755,BARO0,34.85,69804
40.765,BARO0,34.84,69838
40.775,BARO0,34.85,69835
40.785,BARO0,34.85,69865
40.795,BARO0,34.84,69827
40.805,BARO0,34.84,69829
40.815,BARO0,34.85,69843
40.825,BARO0,34.87,69856
40.835,BARO0,34.85,69826
40.845,BARO0,34.84,69872
40.855,BARO0,34.85,69846
40.865,BARO0,34.85,69870
40.875,BARO0,34.85,69830
40.885,BARO0,34.85,69838
40.895,BARO0,34.84,69823
40.905,BARO0,34.84,69841
40.915,BARO0,34.83,69866
40.925,BARO0,34.87,69806
40.935,BARO0,34.86,69842
40.945,BARO0,34.83,69834
40.955,BARO0,34.83,69842
40.965,BARO0,34.85,69838
40.975,BARO0,34.85,69814
40.985,BARO0,34.85,69818
40.995,BARO0,34.84,69826
41.005,BARO0,34.84,69812
41.015,BARO0,34.85,69798
41.025,BARO0,34.86,69811
41.035,BARO0,34.84,69806
41.045,BARO0,34.83,69788
41.055,BARO0,34.84,69799
41.065,BARO0,34.85,69839
41.075,BARO0,34.86,69812
41.085,BARO0,34.85,69809
41.095,BARO0,34.84,69802
41.105,BARO0,34.85,69781
41.115,BARO0,34.84,69840
41.125,BARO0,34.84,69846
41.135,BARO0,34.86,69897
41.145,BARO0,34.85,69906
41.155,BARO0,34.86,69901
41.165,BARO0,34.84,69911
41.175,BARO0,34.85,69926
41.185,BARO0,34.85,69918
41.195,BARO0,34.85,69925
41.205,BARO0,34.84,69900
41.215,BARO0,34.87,69901
41.225,BARO0,34.86,69927
41.235,BARO0,34.85,69931
41.245,BARO0,34.84,69885
41.255,BARO0,34.85,69892
41.265,BARO0,34.86,69941
41.275,BARO0,34.85,69917
41.285,BARO0,34.84,69931
41.295,BARO0,34.84,69919
41.305,BARO0,34.85,69943
41.315,BARO0,34.85,69967
