ts,filteredAltitudeAGL,filteredAcceleration
19.64,2984.404541015625,-10.14367389678955
19.65,2984.51806640625,-10.14367389678955
19.66,2985.659423828125,-10.14367389678955
19.67,2985.659423828125,-10.14367389678955
19.68,2985.659423828125,-10.134140014648438
19.69,2987.14453125,-10.134140014648438
19.7,2987.83154296875,-10.134140014648438
19.71,2988.172607421875,-10.134140014648438
19.72,2989.086669921875,-10.134140014648438
19.73,2989.086669921875,-10.134140014648438
19.74,2989.543701171875,-10.134140014648438
19.75,2990.57177734375,-10.134140014648438
19.76,2991.48583984375,-10.134140014648438
19.77,2991.48583984375,-10.134140014648438
19.78,2991.829345703125,-10.134140014648438
19.79,2992.973388671875,-10.134140014648438
